Posted On,BHK,Rent,Size,Bathroom,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Floor Level,Total Floors,Area Type_Carpet Area,Area Type_Super Area,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family
2022-05-17,2,14000,900.0,2,False,True,0,2.0,True,False,False,False,False,True,False,False,False
2022-05-28,2,15000,1500.0,2,False,True,0,2.0,False,True,False,False,False,True,False,True,False
2022-05-15,2,6500,600.0,1,False,True,2,3.0,False,True,False,False,False,True,False,True,False
2022-05-14,3,10000,800.0,1,False,True,0,4.0,False,True,False,False,False,True,False,True,False
2022-05-09,2,10500,800.0,2,False,True,1,2.0,True,False,False,False,False,True,False,False,True
2022-06-11,3,10000,900.0,2,True,False,0,3.0,True,False,False,False,False,True,False,True,False
2022-04-24,1,5000,350.0,1,True,False,0,3.0,True,False,False,False,False,True,False,True,False
2022-06-29,2,9000,800.0,1,False,True,0,2.0,True,False,False,False,False,True,False,True,False
2022-06-23,2,20000,1600.0,2,False,True,0,3.0,True,False,False,False,False,True,False,False,False
2022-05-12,3,35000,1012.0,2,True,False,2,3.0,True,False,False,False,False,True,False,True,False
2022-04-29,3,15000,1200.0,2,False,True,0,2.0,True,False,False,False,False,True,False,False,False
2022-04-23,2,20000,700.0,1,False,False,1,2.0,False,True,False,False,False,True,False,True,False
2022-05-09,2,12000,1000.0,1,True,False,1,3.0,False,True,False,False,False,True,False,True,False
2022-06-30,2,8000,800.0,1,False,True,0,3.0,True,False,False,False,False,True,False,False,False
2022-05-05,1,3000,500.0,1,True,False,0,1.0,False,True,False,False,False,True,False,True,False
2022-05-20,3,20000,1200.0,2,True,False,0,1.0,True,False,False,False,False,True,False,False,False
2022-06-10,1,9000,450.0,1,False,True,0,2.0,True,False,False,False,False,True,False,False,False
2022-06-25,3,13000,950.0,2,False,True,0,2.0,True,False,False,False,False,True,False,True,False
2022-06-30,1,7000,350.0,1,False,True,0,2.0,True,False,False,False,False,True,False,True,False
2022-06-03,1,9000,450.0,1,False,True,0,3.0,True,False,False,False,False,True,False,True,False
2022-05-03,1,9000,550.0,1,True,False,0,2.0,True,False,False,False,False,True,False,False,False
2022-05-19,2,10000,300.0,1,False,True,0,1.0,True,False,False,False,False,True,False,False,False
2022-05-09,3,15000,1250.0,2,True,False,0,3.0,False,True,False,False,False,True,False,True,False
2022-06-22,2,7000,700.0,1,False,True,2,3.0,False,True,False,False,False,True,False,True,False
2022-05-31,3,8000,812.0,2,False,True,0,3.0,False,True,False,False,False,True,False,True,False
2022-06-21,2,8000,550.0,1,False,True,0,2.0,False,True,False,False,False,True,False,True,False
2022-06-22,1,5000,500.0,1,True,False,0,1.0,False,True,False,False,False,True,False,True,False
2022-06-23,1,14000,320.0,1,False,False,1,2.0,True,False,False,False,False,True,False,False,False
2022-05-05,2,5000,600.0,1,False,True,0,2.0,False,True,False,False,False,True,False,True,False
2022-06-01,2,5000,420.0,1,False,True,0,2.0,True,False,False,False,False,True,False,False,False
2022-06-29,3,12000,1100.0,1,False,True,0,2.0,False,True,False,False,False,True,False,False,False
2022-06-29,1,3200,220.0,1,False,True,3,4.0,False,True,False,False,False,True,False,True,False
2022-06-10,2,8500,700.0,2,True,False,0,2.0,True,False,False,False,False,True,False,True,False
2022-06-06,3,16000,1200.0,2,False,True,0,2.0,True,False,False,False,False,True,False,True,False
2022-05-23,2,14000,800.0,2,False,True,0,3.0,True,False,False,False,False,True,False,True,False
2022-06-16,1,8000,300.0,1,False,False,0,1.0,True,False,False,False,False,True,False,False,False
2022-05-26,2,7000,650.0,1,False,True,0,2.0,True,False,False,False,False,True,False,True,False
2022-05-30,1,8000,600.0,1,False,False,1,2.0,False,True,False,False,False,True,False,True,False
2022-06-08,1,3000,350.0,1,False,True,0,3.0,False,True,False,False,False,True,False,True,False
2022-06-14,1,3800,500.0,1,False,True,1,3.0,True,False,False,False,False,True,False,False,False
2022-06-10,1,6500,400.0,1,False,True,1,1.0,False,True,False,False,False,True,False,True,False
2022-05-04,3,20000,1750.0,3,True,False,0,3.0,False,True,False,False,False,True,False,True,False
2022-05-04,3,30000,1600.0,2,False,True,3,3.0,False,True,False,False,False,True,False,True,False
2022-06-13,1,8000,300.0,1,True,False,0,2.0,True,False,False,False,False,True,False,True,False
2022-06-25,2,14000,1100.0,2,True,False,1,3.0,False,True,False,False,False,True,False,True,False
2022-06-22,2,7200,830.0,1,False,True,0,3.0,False,True,False,False,False,True,False,True,False
2022-05-20,2,7000,600.0,2,True,False,0,2.0,True,False,False,False,False,True,False,True,False
2022-06-01,1,7000,500.0,2,False,True,1,2.0,False,True,False,False,False,True,False,False,False
2022-06-29,2,7500,900.0,1,False,True,1,2.0,True,False,False,False,False,True,False,True,False
2022-06-30,2,8500,1250.0,2,False,True,0,1.0,True,False,False,False,False,True,False,False,True
2022-06-03,2,12000,700.0,1,False,True,0,2.0,True,False,False,False,False,True,False,False,False
2022-06-22,1,8500,850.0,2,False,True,0,1.0,True,False,False,False,False,True,False,False,False
2022-06-29,2,9500,550.0,1,False,True,0,1.0,True,False,False,False,False,True,False,True,False
2022-06-30,2,7500,550.0,2,False,False,0,1.0,True,False,False,False,False,True,False,True,False
2022-06-15,2,12000,1200.0,1,False,True,0,1.0,False,True,False,False,False,True,False,True,False
2022-06-15,3,20000,1100.0,2,False,True,0,1.0,True,False,False,False,False,True,False,False,False
2022-06-29,2,8500,650.0,1,True,False,0,1.0,False,True,False,False,False,True,False,True,False
2022-06-15,3,20000,1050.0,2,False,True,0,1.0,True,False,False,False,False,True,False,False,False
2022-05-20,2,6000,960.0,2,True,False,0,2.0,False,True,False,False,False,True,False,True,False
2022-05-30,2,5500,650.0,2,False,True,1,1.0,True,False,False,False,False,True,False,True,False
2022-05-21,1,7000,550.0,1,True,False,0,2.0,False,True,False,False,False,True,False,True,False
2022-05-21,2,7000,500.0,2,True,False,0,1.0,False,True,False,False,False,True,False,True,False
2022-04-25,1,6500,450.0,1,False,True,3,4.0,False,True,False,False,False,True,False,False,True
2022-06-29,2,10000,850.0,2,False,True,1,2.0,False,True,False,False,False,True,False,False,False
2022-07-01,1,5200,300.0,1,False,True,0,3.0,True,False,False,False,False,True,False,True,False
2022-04-25,2,13000,1000.0,3,True,False,1,2.0,True,False,False,False,False,True,False,True,False
2022-05-24,2,7000,500.0,1,False,True,1,3.0,True,False,False,False,False,True,False,True,False
2022-05-12,2,12000,756.0,1,True,False,0,3.0,True,False,False,False,False,True,False,True,False
2022-04-23,1,15000,1000.0,1,False,True,2,3.0,False,True,False,False,False,True,False,True,False
2022-05-05,1,5000,150.0,1,False,True,1,2.0,True,False,False,False,False,True,False,True,False
2022-05-14,1,8000,800.0,1,False,True,0,2.0,True,False,False,False,False,True,False,False,False
2022-06-21,2,8000,700.0,2,False,True,2,3.0,False,True,False,False,False,True,False,False,False
2022-06-17,1,5000,420.0,1,False,True,3,3.0,False,True,False,False,False,True,False,False,False
2022-06-21,2,10000,800.0,1,False,True,0,1.0,False,True,False,False,False,True,False,False,False
2022-06-24,2,12000,288.0,1,False,True,2,3.0,True,False,False,False,False,True,False,False,False
2022-06-11,2,8000,900.0,2,False,True,0,1.0,False,True,False,False,False,True,False,True,False
2022-07-03,2,21000,850.0,2,False,True,1,1.0,True,False,False,False,False,True,False,False,False
2022-06-07,1,5000,350.0,1,False,True,1,1.0,True,False,False,False,False,True,False,False,False
2022-04-27,2,9000,600.0,1,False,True,0,2.0,False,True,False,False,False,True,False,True,False
2022-06-26,2,8000,1600.0,1,True,False,0,2.0,True,False,False,False,False,True,False,False,False
2022-06-11,2,7000,986.0,1,False,True,2,3.0,True,False,False,False,False,True,False,False,False
2022-07-03,3,35000,1330.0,2,False,True,1,3.0,True,False,False,False,False,True,False,False,False
2022-05-14,3,15000,1300.0,2,True,False,0,3.0,False,True,False,False,False,True,False,True,False
2022-05-22,2,6200,800.0,1,False,True,0,2.0,True,False,False,False,False,True,False,False,False
2022-05-26,2,9900,800.0,1,False,True,1,4.0,True,False,False,False,False,True,False,True,False
2022-07-03,2,7000,850.0,1,False,True,0,3.0,False,True,False,False,False,True,False,False,False
2022-05-10,1,5000,322.0,1,False,True,1,3.0,True,False,False,False,False,True,False,True,False
2022-06-19,2,6500,800.0,1,False,False,0,2.0,True,False,False,False,False,True,False,True,False
2022-07-03,4,40000,1500.0,2,False,True,0,2.0,True,False,False,False,False,True,False,False,False
2022-06-08,3,40000,3500.0,2,True,False,1,2.0,False,True,False,False,False,True,False,True,False
2022-06-26,2,12000,957.0,2,False,False,1,2.0,True,False,False,False,False,True,False,False,False
2022-05-18,1,6500,850.0,1,False,True,1,3.0,True,False,False,False,False,True,False,False,False
2022-06-23,2,10000,900.0,2,False,True,0,2.0,True,False,False,False,False,True,False,False,False
2022-06-29,2,15000,600.0,1,True,False,0,2.0,False,True,False,False,False,True,False,True,False
2022-05-09,1,5000,350.0,1,True,False,0,5.0,True,False,False,False,False,True,False,True,False
2022-06-18,2,7000,800.0,1,False,True,0,2.0,False,True,False,False,False,True,False,True,False
2022-05-31,2,6000,320.0,1,False,True,1,2.0,True,False,False,False,False,True,False,True,False
2022-04-29,3,15000,800.0,1,False,True,0,4.0,True,False,False,False,False,True,False,True,False
2022-07-03,2,10000,700.0,2,True,False,1,1.0,True,False,False,False,False,True,False,False,False
2022-07-04,2,22000,1200.0,2,True,False,1,2.0,False,True,False,False,False,True,False,True,False
2022-05-23,2,8500,750.0,1,True,False,1,2.0,True,False,False,False,False,True,False,True,False
2022-07-04,3,35000,1200.0,3,True,False,0,3.0,False,True,False,False,False,True,False,True,False
2022-06-12,2,7000,450.0,1,False,True,0,4.0,True,False,False,False,False,True,False,True,False
2022-06-26,3,8500,1430.0,1,True,False,0,2.0,False,True,False,False,False,True,False,True,False
2022-05-09,2,6000,450.0,1,False,True,1,3.0,False,True,False,False,False,True,False,True,False
2022-06-28,4,35000,800.0,3,True,False,0,1.0,False,True,False,False,False,True,False,True,False
2022-06-03,1,6000,400.0,1,False,True,1,2.0,False,True,False,False,False,True,False,True,False
2022-04-23,2,8000,650.0,1,False,True,1,2.0,False,True,False,False,False,True,False,True,False
2022-06-07,1,5000,450.0,1,False,True,1,2.0,True,False,False,False,False,True,False,True,False
2022-05-24,2,6000,600.0,1,False,True,0,4.0,False,True,False,False,False,True,False,True,False
2022-06-10,3,15000,1200.0,2,False,True,1,3.0,True,False,False,False,False,True,False,False,True
2022-05-13,2,9000,700.0,1,False,True,3,3.0,True,False,False,False,False,True,False,False,False
2022-05-13,1,5000,300.0,1,False,True,0,1.0,True,False,False,False,False,True,False,False,False
2022-05-26,3,8000,1200.0,3,False,True,1,4.0,False,True,False,False,False,True,False,True,False
2022-07-03,3,35000,1300.0,2,False,True,0,1.0,True,False,False,False,False,True,False,False,False
2022-06-27,1,5500,400.0,1,False,True,0,1.0,False,True,False,False,False,True,False,True,False
2022-07-03,3,35000,1320.0,2,False,True,0,2.0,True,False,False,False,False,True,False,False,False
2022-04-24,2,11000,1000.0,2,False,False,0,1.0,False,True,False,False,False,True,False,True,False
2022-04-28,2,10000,700.0,1,False,True,1,2.0,True,False,False,False,False,True,False,False,False
2022-05-10,2,6500,800.0,2,False,True,0,2.0,True,False,False,False,False,True,False,True,False
2022-06-08,2,6000,900.0,1,False,False,0,3.0,False,True,False,False,False,True,False,True,False
2022-04-23,3,36125,1700.0,2,False,True,0,2.0,False,True,False,False,False,True,False,True,False
2022-06-28,2,6800,600.0,1,False,True,0,2.0,True,False,False,False,False,True,False,False,False
2022-06-20,2,8500,850.0,2,False,True,1,2.0,True,False,False,False,False,True,False,False,True
2022-05-22,2,5000,550.0,1,False,True,1,3.0,True,False,False,False,False,True,False,False,False
2022-06-30,1,6500,650.0,1,False,False,0,2.0,True,False,False,False,False,True,False,True,False
2022-04-23,1,6500,800.0,1,False,True,0,1.0,True,False,False,False,False,True,False,True,False
2022-05-31,2,4500,475.0,1,False,True,0,2.0,False,True,False,False,False,True,False,True,False
2022-06-19,1,6000,200.0,1,False,True,0,1.0,True,False,False,False,False,True,False,True,False
2022-06-03,1,10000,400.0,1,False,True,0,2.0,True,False,False,False,False,True,False,True,False
2022-05-18,1,12000,500.0,1,False,False,0,2.0,False,True,False,False,False,True,False,True,False
2022-06-19,2,12000,550.0,1,False,True,2,3.0,True,False,False,False,False,True,False,True,False
2022-05-31,2,12000,800.0,1,False,True,1,2.0,False,True,False,False,False,True,False,True,False
2022-05-22,2,9000,1000.0,2,False,False,2,3.0,False,True,False,False,False,True,False,True,False
2022-06-23,1,5000,400.0,1,True,False,0,5.0,True,False,False,False,False,True,False,False,False
2022-06-15,1,6000,300.0,1,False,True,1,2.0,True,False,False,False,False,True,False,True,False
2022-06-03,2,5500,450.0,1,False,True,1,1.0,True,False,False,False,False,True,False,True,False
2022-06-03,2,5500,450.0,1,False,True,1,2.0,True,False,False,False,False,True,False,True,False
2022-05-08,2,8500,1100.0,2,False,True,0,1.0,True,False,False,False,False,True,False,True,False
2022-05-25,1,5000,450.0,1,False,True,2,2.0,False,True,False,False,False,True,False,True,False
2022-07-04,2,23000,1100.0,2,False,True,0,2.0,True,False,False,False,False,True,False,False,False
2022-06-14,2,5500,650.0,1,False,True,2,2.0,True,False,False,False,False,True,False,True,False
2022-06-03,2,8500,780.0,1,False,True,0,2.0,True,False,False,False,False,True,False,False,False
2022-04-29,3,22000,1100.0,2,True,False,0,2.0,False,True,False,False,False,True,False,True,False
2022-05-09,1,5500,800.0,1,False,True,2,3.0,False,True,False,False,False,True,False,True,False
2022-05-14,1,7000,500.0,2,True,False,0,2.0,False,True,False,False,False,True,False,True,False
2022-05-26,1,5000,400.0,1,False,True,3,5.0,True,False,False,False,False,True,False,False,False
2022-07-03,1,5000,450.0,1,False,True,1,1.0,True,False,False,False,False,True,False,True,False
2022-05-13,2,6500,550.0,1,False,True,0,1.0,False,True,False,False,False,True,False,True,False
2022-05-30,2,8000,600.0,1,False,True,1,2.0,True,False,False,False,False,True,False,True,False
2022-06-26,1,5500,200.0,1,False,True,1,3.0,False,True,False,False,False,True,False,True,False
2022-05-10,2,6000,500.0,1,True,False,1,2.0,True,False,False,False,False,True,False,True,False
2022-06-19,1,5500,450.0,1,False,True,0,3.0,True,False,False,False,False,True,False,False,False
2022-05-14,2,10000,1050.0,2,False,True,0,1.0,False,True,False,False,False,True,False,True,False
2022-04-26,3,10000,1000.0,2,False,True,2,5.0,True,False,False,False,False,True,False,False,False
2022-06-01,2,10000,1200.0,2,True,False,0,3.0,False,True,False,False,False,True,False,True,False
2022-07-02,3,12000,1100.0,2,True,False,1,1.0,False,True,False,False,False,True,False,False,True
2022-06-05,1,5200,220.0,1,False,True,0,2.0,False,True,False,False,False,True,False,True,False
2022-06-20,1,4000,350.0,1,False,True,1,1.0,False,True,False,False,False,True,False,True,False
2022-04-26,3,30000,1100.0,1,False,True,0,3.0,True,False,False,False,False,True,False,False,False
2022-05-17,2,5146,800.0,1,False,True,0,2.0,False,True,False,False,False,True,False,True,False
2022-06-01,2,12000,950.0,1,False,True,0,2.0,False,True,False,False,False,True,False,True,False
2022-06-24,3,7000,1200.0,1,False,True,0,3.0,False,True,False,False,False,True,False,True,False
2022-05-15,2,8500,700.0,1,True,False,0,2.0,False,True,False,False,False,True,False,True,False
2022-06-24,1,7000,500.0,1,False,True,1,3.0,False,True,False,False,False,True,False,True,False
2022-06-23,2,9500,570.0,1,False,True,0,3.0,False,True,False,False,False,True,False,True,False
2022-04-30,2,8000,650.0,1,False,True,2,3.0,False,True,False,False,False,True,False,True,False
2022-05-22,3,15000,1200.0,3,False,True,1,2.0,False,True,False,False,False,True,False,True,False
2022-06-08,5,22500,960.0,2,False,True,0,1.0,False,True,False,False,False,True,False,True,False
2022-05-12,2,12500,1250.0,2,True,False,1,2.0,False,True,False,False,False,True,False,True,False
2022-05-30,3,34000,120.0,2,False,False,2,5.0,False,True,False,False,False,True,False,True,False
2022-05-28,3,14000,950.0,2,True,False,1,2.0,True,False,False,False,False,True,False,True,False
2022-06-03,1,9500,600.0,1,False,True,1,2.0,True,False,False,False,False,True,False,True,False
2022-05-10,2,7000,750.0,1,False,True,2,2.0,False,True,False,False,False,True,False,True,False
2022-06-13,3,20000,1200.0,2,False,True,3,3.0,False,True,False,False,False,True,False,True,False
2022-07-03,1,6500,400.0,1,True,False,0,2.0,True,False,False,False,False,True,False,True,False
2022-04-29,1,7500,600.0,1,False,False,0,2.0,True,False,False,False,False,True,False,True,False
2022-05-10,2,6500,700.0,1,False,True,0,2.0,False,True,False,False,False,True,False,True,False
2022-06-14,2,9500,850.0,1,True,False,0,3.0,False,True,False,False,False,True,False,True,False
