Posted On,BHK,Size,Bathroom,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Floor Level,Total Floors,Area Type_Carpet Area,Area Type_Super Area,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family
2022-05-10,2,200.0,2,False,True,0,1.0,True,False,False,False,True,False,False,False,False
2022-06-10,1,500.0,1,True,False,1,3.0,False,True,False,False,True,False,False,True,False
2022-05-20,3,1270.0,2,True,False,1,2.0,False,True,True,False,False,False,False,False,False
2022-05-22,2,725.0,2,False,True,-2,16.0,True,False,False,False,False,False,True,True,False
2022-06-12,1,800.0,1,False,True,1,3.0,True,False,False,False,False,False,False,False,False
2022-06-27,2,450.0,1,False,True,1,3.0,False,True,False,False,False,True,False,True,False
2022-05-16,2,600.0,1,False,True,1,1.0,False,True,True,False,False,False,False,True,False
2022-07-07,1,30.0,1,False,False,1,5.0,False,True,False,True,False,False,False,True,False
2022-05-06,2,886.0,2,False,True,2,3.0,False,True,True,False,False,False,False,False,True
2022-07-06,3,2290.0,3,True,False,4,24.0,False,True,False,False,True,False,False,False,False
2022-06-23,2,780.0,1,True,False,1,3.0,True,False,False,False,False,False,False,True,False
2022-07-03,2,800.0,2,False,False,3,3.0,False,True,False,True,False,False,False,True,False
2022-05-18,1,450.0,1,False,True,0,4.0,True,False,False,True,False,False,False,False,False
2022-06-08,3,2500.0,3,True,False,4,4.0,True,False,False,False,False,False,False,False,False
2022-05-16,2,1250.0,2,False,True,2,6.0,False,True,False,False,True,False,False,True,False
2022-05-29,2,1175.0,2,False,True,5,5.0,False,True,False,False,True,False,False,True,False
2022-07-08,2,850.0,2,True,False,0,2.0,False,True,True,False,False,False,False,True,False
2022-06-16,4,1500.0,3,False,False,5,15.0,True,False,False,False,False,False,True,True,False
2022-06-28,4,800.0,3,True,False,0,1.0,False,True,False,False,False,True,False,True,False
2022-06-21,3,1450.0,3,False,False,8,10.0,True,False,True,False,False,False,False,True,False
2022-05-23,1,600.0,1,True,False,0,3.0,False,True,False,False,False,False,False,True,False
2022-06-18,3,1800.0,3,True,False,2,4.0,True,False,False,True,False,False,False,True,False
2022-06-10,2,1300.0,2,True,False,0,2.0,False,True,False,False,True,False,False,True,False
2022-05-10,3,100.0,2,False,False,3,4.0,False,True,False,True,False,False,False,True,False
2022-06-02,1,225.0,1,False,True,7,7.0,True,False,False,False,False,False,True,False,True
2022-05-05,3,1159.0,2,False,True,4,5.0,False,True,False,False,False,False,False,True,False
2022-05-12,2,850.0,1,True,False,3,5.0,False,True,False,False,True,False,False,True,False
2022-07-06,3,1088.0,3,True,False,16,37.0,True,False,False,False,False,False,True,True,False
2022-05-17,3,1250.0,3,True,False,2,4.0,True,False,True,False,False,False,False,False,False
2022-05-23,1,400.0,1,False,True,1,3.0,False,True,False,False,False,False,False,True,False
2022-05-18,2,700.0,2,False,True,14,23.0,True,False,False,False,False,False,True,True,False
2022-06-26,3,1800.0,3,True,False,1,3.0,True,False,False,True,False,False,False,True,False
2022-06-24,1,500.0,1,False,True,3,9.0,False,True,False,False,False,False,True,True,False
2022-06-12,1,480.0,2,False,False,1,2.0,True,False,False,False,False,True,False,False,False
2022-05-17,2,1000.0,2,True,False,2,2.0,False,True,False,False,False,False,False,False,False
2022-06-12,2,550.0,2,False,False,2,7.0,True,False,False,False,False,False,True,False,True
2022-07-08,3,800.0,2,True,False,0,3.0,False,True,True,False,False,False,False,True,False
2022-07-07,4,1750.0,4,True,False,9,31.0,True,False,False,False,False,False,True,False,False
2022-06-25,2,925.0,2,False,True,1,2.0,True,False,True,False,False,False,False,False,False
2022-06-15,1,650.0,1,False,True,1,3.0,True,False,True,False,False,False,False,False,False
2022-05-23,2,480.0,2,False,False,0,3.0,True,False,False,False,False,True,False,True,False
2022-06-02,3,1950.0,3,True,False,3,3.0,True,False,False,False,False,False,False,True,False
2022-06-28,2,750.0,2,False,True,1,2.0,True,False,True,False,False,False,False,False,False
2022-05-31,2,1000.0,2,True,False,4,7.0,False,True,False,False,False,False,True,True,False
2022-06-21,3,1798.0,3,True,False,7,14.0,False,True,False,False,True,False,False,True,False
2022-04-29,2,750.0,2,False,True,1,3.0,False,True,False,False,False,False,False,True,False
2022-04-29,1,400.0,1,False,True,1,2.0,False,True,False,True,False,False,False,True,False
2022-06-19,2,550.0,1,False,True,2,3.0,True,False,False,False,False,True,False,True,False
2022-07-08,2,1000.0,2,False,False,3,5.0,True,False,False,False,True,False,False,False,False
2022-07-06,2,1150.0,2,True,False,2,5.0,True,False,False,False,True,False,False,False,False
2022-06-28,3,2000.0,2,True,False,0,1.0,False,True,True,False,False,False,False,False,True
2022-06-06,1,600.0,1,True,False,0,1.0,True,False,False,False,False,False,False,False,False
2022-05-01,2,850.0,2,True,False,2,2.0,False,True,False,False,True,False,False,True,False
2022-06-19,2,1020.0,2,True,False,3,4.0,False,True,False,False,True,False,False,True,False
2022-05-25,2,1100.0,2,False,True,2,4.0,True,False,True,False,False,False,False,False,True
2022-05-19,5,3400.0,5,True,False,2,5.0,True,False,False,False,False,False,True,True,False
2022-06-08,2,800.0,1,False,True,3,4.0,False,True,False,False,False,True,False,True,False
2022-06-17,2,750.0,2,True,False,8,16.0,True,False,False,False,False,False,True,True,False
2022-05-11,1,1200.0,1,True,False,2,4.0,False,True,False,False,False,True,False,True,False
2022-06-02,2,650.0,2,True,False,-2,9.0,True,False,False,False,False,False,True,False,True
2022-06-13,2,586.0,1,True,False,0,4.0,False,True,False,False,False,False,True,True,False
2022-07-06,1,400.0,1,False,False,3,7.0,True,False,False,False,False,False,True,True,False
2022-05-18,1,430.0,2,False,False,6,7.0,True,False,False,False,False,False,True,True,False
2022-06-20,3,1450.0,3,True,False,0,2.0,False,True,False,False,False,False,False,True,False
2022-07-06,2,1200.0,2,True,False,2,5.0,True,False,False,False,True,False,False,False,False
2022-06-18,2,900.0,2,True,False,3,4.0,True,False,False,True,False,False,False,False,False
2022-06-19,4,1600.0,2,False,True,0,1.0,True,False,False,False,False,True,False,False,False
2022-05-06,1,506.0,1,False,True,1,2.0,False,True,True,False,False,False,False,True,False
2022-06-29,1,550.0,1,False,True,0,3.0,False,True,True,False,False,False,False,True,False
2022-06-02,2,900.0,2,True,False,4,5.0,True,False,False,False,False,False,False,False,False
2022-05-14,1,475.0,1,False,True,18,23.0,True,False,False,False,False,False,True,False,False
2022-06-04,3,1200.0,1,True,False,1,3.0,True,False,False,False,False,True,False,True,False
2022-07-06,3,1700.0,3,True,False,6,13.0,False,True,False,False,True,False,False,False,True
2022-07-05,3,3000.0,2,False,False,3,5.0,True,False,False,False,True,False,False,True,False
2022-06-04,2,1100.0,2,False,True,1,3.0,False,True,False,False,False,False,False,True,False
2022-05-06,2,720.0,2,False,True,1,3.0,False,True,False,False,True,False,False,True,False
2022-06-27,1,275.0,1,False,True,19,24.0,True,False,False,False,False,False,True,False,False
2022-07-04,2,750.0,2,False,False,4,13.0,True,False,False,False,False,False,True,True,False
2022-07-02,5,3500.0,6,False,True,2,3.0,True,False,False,False,True,False,False,True,False
2022-06-16,3,1000.0,2,False,True,1,3.0,True,False,True,False,False,False,False,False,False
2022-07-08,4,2500.0,4,False,True,16,18.0,True,False,True,False,False,False,False,True,False
2022-06-30,1,390.0,1,True,False,0,4.0,True,False,False,False,False,False,True,True,False
2022-05-23,1,600.0,1,True,False,1,2.0,False,True,False,False,False,False,False,True,False
2022-05-12,2,950.0,2,False,True,2,3.0,False,True,False,False,True,False,False,True,False
2022-06-20,1,500.0,1,False,True,0,4.0,False,True,False,False,False,False,False,True,False
2022-06-08,1,460.0,1,False,True,2,8.0,False,True,False,False,False,False,True,True,False
2022-07-03,2,1300.0,2,False,True,2,2.0,True,False,False,False,True,False,False,True,False
2022-06-22,2,850.0,2,False,True,1,3.0,False,True,False,False,True,False,False,True,False
2022-05-06,2,550.0,1,False,True,1,3.0,False,True,True,False,False,False,False,False,False
2022-07-07,1,400.0,2,False,True,2,3.0,True,False,False,True,False,False,False,True,False
2022-05-23,1,400.0,1,True,False,3,4.0,False,True,False,False,False,False,False,True,False
2022-06-15,3,1305.0,2,True,False,2,5.0,False,True,False,False,True,False,False,True,False
2022-07-09,3,1514.0,4,True,False,34,58.0,True,False,False,False,False,False,True,True,False
2022-07-02,2,200.0,2,False,True,3,3.0,True,False,False,False,True,False,False,False,True
2022-06-04,1,400.0,1,True,False,3,4.0,False,True,False,False,False,False,False,True,False
2022-07-06,2,805.0,3,True,False,12,68.0,True,False,False,False,False,False,True,True,False
2022-05-18,2,1100.0,2,False,True,0,2.0,False,True,False,False,False,True,False,True,False
2022-06-27,2,960.0,2,True,False,1,3.0,False,True,True,False,False,False,False,False,True
2022-05-25,3,1450.0,2,False,True,0,2.0,False,True,True,False,False,False,False,True,False
2022-06-29,2,1000.0,2,False,False,4,5.0,False,True,False,False,True,False,False,True,False
2022-07-06,2,1100.0,2,True,False,0,4.0,False,True,True,False,False,False,False,True,False
2022-05-11,2,110.0,1,True,False,1,2.0,True,False,False,False,False,False,False,True,False
2022-05-06,2,200.0,2,False,True,1,1.0,True,False,False,False,True,False,False,False,False
2022-05-31,3,1200.0,1,False,False,2,4.0,False,True,False,False,False,True,False,True,False
2022-07-07,1,455.0,1,True,False,2,4.0,True,False,False,False,False,False,False,True,False
2022-05-05,1,450.0,1,False,False,1,5.0,False,True,False,True,False,False,False,True,False
2022-05-16,2,1000.0,2,False,False,7,8.0,True,False,False,False,False,False,True,True,False
2022-05-20,2,850.0,2,True,False,2,3.0,False,True,True,False,False,False,False,True,False
2022-05-23,1,450.0,1,True,False,2,3.0,True,False,True,False,False,False,False,True,False
2022-06-26,2,1200.0,2,False,True,0,1.0,False,True,False,False,True,False,False,True,False
2022-06-05,3,1000.0,2,False,False,0,2.0,True,False,False,False,False,True,False,True,False
2022-06-23,3,1076.0,2,True,False,9,40.0,True,False,False,False,False,False,True,True,False
2022-05-11,3,2200.0,3,False,True,0,3.0,False,True,False,True,False,False,False,True,False
2022-05-05,2,110.0,1,True,False,0,2.0,False,True,False,True,False,False,False,True,False
2022-05-05,2,800.0,2,False,True,0,1.0,False,True,False,False,False,False,False,True,False
2022-06-30,3,1872.0,3,True,False,1,5.0,False,True,False,True,False,False,False,True,False
2022-05-07,2,1450.0,2,True,False,2,6.0,False,True,False,False,True,False,False,True,False
2022-06-28,3,1700.0,2,True,False,1,2.0,False,True,False,False,False,True,False,True,False
2022-06-28,3,1500.0,3,True,False,-1,2.0,False,True,False,False,True,False,False,False,True
2022-05-27,2,1200.0,2,False,True,0,2.0,False,True,False,False,False,False,False,True,False
2022-06-18,1,550.0,1,False,True,2,3.0,True,False,True,False,False,False,False,False,False
2022-06-12,2,900.0,1,False,True,0,1.0,False,True,False,False,False,True,False,False,False
2022-06-24,3,2000.0,3,False,False,-2,30.0,True,False,False,False,False,False,True,False,True
2022-06-22,3,930.0,2,True,False,2,8.0,False,True,True,False,False,False,False,False,True
2022-05-27,2,1333.0,2,False,True,2,4.0,False,True,False,False,False,False,False,False,False
2022-06-02,2,1200.0,2,True,False,0,2.0,False,True,True,False,False,False,False,True,False
2022-06-02,1,550.0,1,False,True,0,1.0,True,False,True,False,False,False,False,True,False
2022-07-04,2,1800.0,1,False,True,1,2.0,True,False,False,True,False,False,False,False,False
2022-05-20,3,1435.0,3,False,False,5,15.0,False,True,True,False,False,False,False,True,False
2022-05-30,2,850.0,2,False,True,2,2.0,False,True,True,False,False,False,False,True,False
2022-06-14,2,1100.0,2,False,True,1,4.0,False,True,False,False,True,False,False,True,False
2022-06-04,2,1000.0,2,True,False,3,4.0,False,True,False,False,False,False,False,True,False
2022-06-20,3,1800.0,3,True,False,4,5.0,True,False,False,False,True,False,False,True,False
2022-05-02,2,980.0,2,False,True,3,3.0,False,True,True,False,False,False,False,True,False
2022-04-30,2,800.0,2,False,True,-1,3.0,True,False,True,False,False,False,False,True,False
2022-07-02,2,1210.0,2,False,True,3,5.0,False,True,False,False,True,False,False,True,False
2022-05-23,1,1050.0,1,False,False,2,3.0,True,False,False,False,True,False,False,False,False
2022-06-08,2,700.0,2,False,True,1,2.0,False,True,False,False,False,True,False,True,False
2022-07-10,3,1400.0,3,True,False,3,5.0,True,False,True,False,False,False,False,True,False
2022-07-01,3,1350.0,4,True,False,12,20.0,True,False,False,False,False,False,True,False,False
2022-07-04,2,1000.0,2,False,False,2,3.0,False,True,False,True,False,False,False,True,False
2022-07-06,2,610.0,1,False,False,2,4.0,True,False,True,False,False,False,False,True,False
2022-05-29,2,800.0,2,False,True,1,2.0,True,False,True,False,False,False,False,True,False
2022-07-05,3,1800.0,3,True,False,1,2.0,True,False,False,False,True,False,False,False,True
2022-06-23,3,950.0,3,False,True,15,17.0,True,False,False,False,False,False,True,True,False
2022-05-20,2,1150.0,2,False,False,1,5.0,False,True,False,False,True,False,False,True,False
2022-05-23,2,976.0,1,True,False,1,3.0,False,True,False,False,False,False,False,True,False
2022-05-06,2,1400.0,2,False,True,0,4.0,False,True,False,False,True,False,False,True,False
2022-05-05,3,250.0,2,True,False,1,2.0,False,True,False,True,False,False,False,True,False
2022-07-06,2,950.0,2,False,True,1,5.0,False,True,False,False,True,False,False,True,False
2022-07-07,2,620.0,2,True,False,3,14.0,True,False,False,False,False,False,True,False,True
2022-05-21,1,550.0,1,True,False,1,4.0,False,True,False,True,False,False,False,True,False
2022-06-18,2,1400.0,3,True,False,2,2.0,True,False,True,False,False,False,False,False,False
2022-07-09,1,330.0,1,False,False,13,40.0,True,False,False,False,False,False,True,False,True
2022-05-10,1,600.0,1,False,True,0,3.0,False,True,False,False,False,False,False,True,False
2022-06-21,2,450.0,1,False,True,1,2.0,True,False,False,False,False,True,False,False,False
2022-07-03,2,850.0,2,False,True,2,2.0,False,True,True,False,False,False,False,False,False
2022-05-31,2,720.0,2,True,False,1,6.0,True,False,False,False,False,False,True,True,False
2022-05-10,1,900.0,1,True,False,0,2.0,False,True,False,False,False,False,False,True,False
2022-06-01,2,600.0,2,False,True,18,20.0,True,False,False,False,False,False,True,False,False
2022-06-19,1,320.0,1,False,True,0,2.0,True,False,False,False,False,True,False,True,False
2022-06-18,3,2000.0,3,True,False,2,2.0,False,True,True,False,False,False,False,True,False
2022-06-04,2,1040.0,2,False,False,4,4.0,False,True,False,False,False,False,False,True,False
2022-07-06,3,1064.0,3,False,True,7,22.0,True,False,False,False,False,False,True,True,False
2022-05-19,3,1700.0,3,True,False,7,14.0,True,False,False,False,True,False,False,False,True
2022-06-04,1,300.0,1,True,False,4,6.0,False,True,False,False,False,False,True,True,False
2022-07-06,1,600.0,1,False,True,2,3.0,False,True,False,False,True,False,False,True,False
2022-05-28,2,670.0,2,False,False,4,12.0,True,False,False,False,False,False,True,False,True
2022-05-21,2,615.0,2,False,True,2,4.0,True,False,False,True,False,False,False,True,False
2022-05-19,1,600.0,1,False,False,5,5.0,True,False,False,False,False,False,True,True,False
2022-05-12,2,800.0,2,True,False,2,3.0,False,True,False,False,True,False,False,True,False
2022-05-09,2,700.0,1,False,True,1,2.0,False,True,False,False,False,True,False,True,False
2022-05-06,3,1780.0,3,True,False,1,5.0,False,True,True,False,False,False,False,True,False
2022-05-01,2,700.0,2,True,False,1,1.0,True,False,True,False,False,False,False,True,False
2022-05-18,1,400.0,1,True,False,0,4.0,True,False,False,True,False,False,False,False,False
2022-07-04,2,850.0,2,True,False,0,3.0,False,True,False,False,False,False,False,True,False
2022-05-05,2,1000.0,2,True,False,2,4.0,False,True,False,False,False,False,False,True,False
2022-06-10,2,600.0,1,False,True,1,2.0,False,True,False,False,True,False,False,True,False
2022-05-06,2,600.0,2,True,False,2,2.0,False,True,False,False,False,True,False,True,False
2022-05-25,2,700.0,2,True,False,0,3.0,False,True,True,False,False,False,False,True,False
2022-06-16,2,850.0,2,True,False,0,3.0,False,True,False,False,False,False,False,True,False
2022-06-14,1,350.0,1,False,True,2,4.0,False,True,False,False,True,False,False,True,False
2022-06-18,3,2200.0,2,True,False,0,2.0,True,False,False,True,False,False,False,True,False
2022-07-06,4,2500.0,4,True,False,3,7.0,True,False,False,False,False,False,True,True,False
2022-04-29,2,1000.0,2,True,False,1,4.0,False,True,False,False,False,False,False,True,False
2022-05-14,2,905.0,2,False,True,10,37.0,True,False,False,False,False,False,True,False,False
2022-06-22,2,650.0,1,True,False,0,2.0,True,False,False,False,False,True,False,True,False
2022-06-04,2,750.0,2,False,True,8,16.0,True,False,False,False,False,False,True,True,False
